"O não atraso na defesa da Dissertação/tese
Ocupação do tempo de quem está isolado 
Aprender a se adequar às dificuldades";Nao existem perdas ao meu ver;Tenho um ambiente propício para realização do meu trabalho acadêmico ;
1-Tempo de formação;1-Qualidade do aprendizado;Prejuízos de concentração ;
A apresentação da dissertação à distância;Nenhum;;
"Cumprir, de certo modo, o calendário acadêmico
Evitar o distanciamento entre o aluno e o Programa durante o período de isolamento social.
Orientar leituras e escritas relacionadas à pesquisa.";"Determinadas lacunas na interação durante as atividades.
Interrupção de alguma atividade devido a problemas com a internet.
Ausência de concentração.
";;
Continuação de Produções acadêmicas tais como a escrita da dissertação e artigos ainda que nesse momento de isolamento. ;"A troca de conhecimento com os colegas e professores; Resolver pendências documentais na própria Universidade; atrasos em relação aos aspectos burocráticos da pós graduação ";O grande problema consiste na própria família que não compreende que temos que sentar e se concentrar nas leituras e escritas da dissertação e acabam atrapalhando, chamando sempre.;Estamos vivendo um cenário bem complexo, em todos os aspectos, porém na minha concepção, as aulas on line poderiam ser uma alternativa de não dar prosseguimento ao calendário acadêmico. 
Disponibilizar capacitações para questões acadêmicas, tais como ferramentas de pesquisa acadêmica.;A interação entre os discentes e o docente.;;
Não atrasaria o calendário acadêmico, como os alunos estariam em home office teriam mais tempo para estudar e ainda manteriam um ritmo de estudo.;Não vejo perdas, diante da crise que estamos passando as atividades on-line só trariam vantagens.;Tenho meu próprio ambiente de estudo, reservado, notebook pessoal e internet.;Gostaria de agradecer pela criação desse questionário, onde o aluno pôde expor a sua opinião. As atividades on-line serão ótimas, trazendo vantagem para todos, principalmente para o aluno que deseja continuar estudando e tem esse tempo livre para que isso se realize. Espero que as atividades on-line comecem logo. Obrigada pela atenção! 
Na realidade que não podemos comparar aulas online com aula presencial;Importância as disciplinas ;No meu caso é pesquisa em campo e por agora está tudo parado, então é só escrever sobre a tese e estar adiando meus experimentos em campo;
Habilidades e conhecimento com ferramentas de Ensino a Distância, Questionamentos sobre minhas práticas.;Integração dos pesquisadores.;Não posso reclamar pois não acho justo, mas, tenho uma criança pequena e não temos com quem deixar nesse momento, nosso ambiente de estudo não existe, porquê temos uma casa pequena, estudamos no quarto na cama. A preocupação com as contas também é outro fator preocupante.;Meu orientador tem sido uma pessoa excelente, porém é uma pena o que estamos vivendo e acabando doentes por outros motivos. 
Permitirá que o calendário não atrase por mais tempo e que sejamos muito mais prejudicados. Poderemos interagir com o curso e nosso atual objetivo, deixando um pouco de lado a ansiedade e medo do isolamento, ocorrido pela pandemia que se alastra em nosso país. ;Um pouco de insatisfação no ensino-aprendizagem, por não ser a mesma dinâmica como em sala de aula. ;;
Manutenção do isolamento social, redução das contaminações, menor taxa de doentes com Covid-19;Feedback com professores, distanciamento das demais atividades acadêmicas, menor difusão técnica-cientifica;;
"Manter o hábito de estudos; promover outro modo de interação com alunos, professores e conteúdos.";Impedimento das atividades por questões de estrutura ou domínio das tecnologias e questões metodologico-pedagógicas presencias não presentes em ambientes virtuais que contribuem na dispersão.;;
1- não atrasar o curso;"1- os debates horizontalizados e as intervenções diretas e dinâmicas, que contribuem para o aprofundamento do conhecimento
2- alguns alunos não teriam como participar das aulas";;
Conclusão do curso dentro do prazo preestabelecido. ;Quada na qualidade do ensino e fixação do conteúdo pelos discentes.;Não.;
Não irá comprometer o calendário. Permite a flexibilização das atividades. Mantém os estudantes ativos e atentos ao curso. ;Pesquisas de campo ficam comprometidas, pois requerem o aluno presencialmente. Gastasse mais tempo para adaptação. Perca do rendimento, visto não ser o melhor ambiente. ;Apesar de ter os recursos materiais, o ambiente nem sempre é favorável à concentração. ;O desafio será a adaptação dos alunos e dos professores durante esse periodo. É preciso experimentar modelos, mas ir ajustando ao longo do processo, corrigindo os erros que forem aparecendo. É preciso ser flexível quanto aos alunos que não dispõe de recursos materiais para cumprir com as obrigações das disciplinas. 
Não atrasar o período previsto para conclusão. ;Falta de hábito e a aprendizagem se torna inferior àquela presencial. ;;
Manutenção do calendário acadêmico  ;"Rendimento nas disciplinas pode ser insatisfatório
 ";Estou vindo de outro estado e no momento ainda não tenho a estrutura física necessária para a realização das atividades on-line com qualidade.;  
Retomada do calendário acadêmico e aulas teóricas podem funcionar sem grandes prejuízos de forma online;Nem todos alunos possuem acesso à internet com velocidade necessária para realização de atividades online (como video aulas) e atividades que exijam uso de laboratório e/ou campo são inviáveis ;;
1- Possibilidade de não atrasar o processo de obtenção do título de pós graduação. ;1- Possível baixa de qualidade das aulas decorrente das limitações práticas que meu curso exige. ;;
Eficiência, Resiliência e Adaptabilidade;Nenhuma;Não;Não
Adiantamento no prazo para conclusão;Aproveitamento de tempo ocioso;;
Cumprimento do calendário acadêmico, conclusão do curso no período previsto ou planejado pelo aluno.;Dificuldade em assimilar algumas matérias (por exemplo: Estatística experimental);"Apresenta algumas limitações, como por exemplo a falta de silêncio em aluns momentos do dia;";
Facilidade de acesso as aulas;Perda da troca de informações e experiência extraclasse com os alunos do curso;;
andiantamento;atraso;No momento não;
A atividade online permite o exercício da mente e a troca de informações entre discentes e docentes, de modo a manter o conhecimento atualizado sobre os assuntos abordados.;É sempre importante conciliar a teoria à prática. A atividade online envolve apenas a teoria de um determinado assunto abordado, sendo portanto insuficiente.;As condições ambientais em minha residência são favoráveis para o desenvolvimento de parte do meu trabalho acadêmico. ;
Hábito de estudar em casa e uso de ferramentas para acesso remoto.;Falta de convivência com os outros pesquisadores e baixa produção. ;A minha internet é de péssima qualidade. Não possuo ambiente adequado para desenvolver a minha pesquisa, pouca concentração.;
"Continuidade do calendário não alterando  o prazo final; continuidade da rotina acadêmica de modo a manter certa normalidade em meio a pandemia; maior contato com os demais pesquisadores no caso de turmas que ainda estão pagando créditos.";"Possibilidade de comprometer a saúde mental devido a pressão por produtividade nesse período; impossibilidade de acompanhar efetivamente as atividades por problemas com a parte técnica tais como internet; aumento da ansiedade, estresse, depressão, etc entre os alunos e docentes da pós graduação.";Internet de péssima qualidade e computador com defeito;
2;2;;
2;2;Sol forte na sala e quarto, barulho de crianças e cachorros.;
"1- Aprendizagem;
2- Produtividade;
3- Interação mais profunda com determinado objeto de pesquisa.";Não percebo perdas.;O barulho atrapalha as vezes atrapalha. ;
"Dinâmica;interação;desenvolvimento";"Isolamento;indiferença;inibição";Espaço de estudo é comum a família não é privativo.;
"Continuidade das atividades já realizadas; manutenção das estratégias do cronograma;
";Afastamento do objeto de estudo e dos professores e colegas.;Aqui consigo um ambiente confortável para desenvolver minhas atividades.;
"Ser possível utilizar as TIC nesse momento e continuar após, desde que bem planejada;
Mais familiaridade com as TIC;
Oportunidade de interagir com outros profissionais de outras instituições";De certa forma, esse afastamento/confinamento distância a interação institucional, profissional e sobretudo social;Não tenho problemas, mas penso nos que têm problemas e precisam da universidade aberta e em pleno funcionamento.;Sou a favor do ensino híbrido
1 adaptação a um momento disruptivo e histórico ;Não visualizo imediatamente ;;
As atividades on line podem ajudar no andamento das leituras, pois mantém ao menos um contato mínimo dos alunos com as disciplinas.;Nem todos os professores tem bom desempenho didático e nem todos os alunos se adaptam bem à modalidade a distancia.;;
Ansiedade;Ansiedade;;
Cumprimento de prazos.;Alguém pode não acompanhar as aulas.;;
"Interação professor e aluno; Participação; ausência de atraso.";Não há perdas;Tranquilo;Excelente iniciativa de pesquisa. Parabéns!
